influencer_id,influencer_name,year,genre,followers_num,genre_rank,kl_year,kl_genre,width,affinity,strength,static_influence
410219,Merle Haggard,1960,Country,100,3.0,0.05568990625583524,0.10758769083251637,0.5107375017348602,0.5164739006138926,66.4768837356333,10.124093629967987
354105,Jimi Hendrix,1960,Pop/Rock,201,6.0,0.05672006714055007,0.14550630637759515,0.5049192807046059,0.5085035034590683,94.24724878273011,9.87890844377351
577531,Woody Guthrie,1930,Folk,80,1.0,0.6411498546743122,0.0259757028160498,0.4273946822720861,0.5139268934874783,44.81648451223551,9.843923853492337
531986,David Bowie,1960,Pop/Rock,238,4.0,0.42279112096889976,0.7537718023763802,0.3594371493775625,0.5088172815603137,102.55554129084472,9.378080366620505
238115,Sam Cooke,1950,R&B,128,4.0,0.07383742228174921,0.03226926056878557,0.5190761191967234,0.509990233269518,69.89545882938715,9.251494023566828
781837,Ant̫nio Carlos Jobim,1950,Latin,34,1.0,0.1865672447455731,0.06651859969245591,0.49730779795968133,0.5140839589530941,36.02329493807172,9.209642153743765
785283,Jọo Gilberto,1950,International,27,1.0,0.16060096580822592,0.03479046691925289,0.5057114356593662,0.5106771550150841,32.101539275570204,8.290391924837019
139026,Led Zeppelin,1960,Pop/Rock,221,5.0,0.1328020322557245,0.9846486672631768,0.35478356397647615,0.509805866455858,98.8249923721424,7.993741649094849
184502,Ella Fitzgerald,1930,Vocal,75,2.0,0.46469541538928283,0.004374637316130588,0.4605498456943979,0.5131184703680292,43.3933745378627,7.251080324758938
2411,Tangerine Dream,1960,Electronic,34,2.0,0.1248522252626916,0.015818542471591313,0.5137894575368637,0.511692145340142,38.76235111817017,7.205913632251458
211758,Charlie Parker,1930,Jazz,95,3.0,0.04215180857286718,0.26576862566769155,0.48834609694118686,0.5099380295953686,48.83763174839758,7.021648594787972
489520,Mike Oldfield,1960,New Age,16,1.0,0.07814585264432283,0.03226926056878557,0.5184410520373798,0.5053491841870437,26.590753494253317,6.966611560885558
467203,Michael Jackson,1960,R&B,101,6.0,0.23218927078670004,4.901720507824881e-05,0.49934087408183947,0.5097624645104253,66.80844132228289,6.942576681501848
798662,Ennio Morricone,1950,Stage & Screen,30,1.0,0.746109566733808,0.08717669357238891,0.40183966379545283,0.5079789917472777,33.83799350271782,6.907217891161035
276085,Howlin' Wolf,1930,Blues,99,2.0,0.8870001357366215,0.051598772318745295,0.3807375225789721,0.5126628134308125,49.85519169548808,6.881021088731281
183867,John Cage,1930,Classical,34,1.0,0.5113879907781382,0.0,0.45309504921699445,0.517254461178021,29.216773362489302,6.847401814324191
668448,James Cleveland,1950,Religious,17,1.0,0.21150837728399938,0.0017331039882431017,0.5023737929483003,0.5138742600676639,25.472316131393544,6.5758557253899586
100160,The Kinks,1960,Pop/Rock,192,7.0,0.03497330356322369,1.0,0.3620635519354583,0.5092420797722117,92.1130721271728,6.419206367341512
944310,George Jones,1950,Country,77,4.0,0.2928435297299117,0.23306594822008767,0.4573590644000731,0.517006555185703,54.211239588092795,6.409330734590516
414251,Otis Redding,1960,R&B,99,7.0,0.30034964113391655,5.101780525822858e-05,0.488421026330847,0.50779208813871,66.14366417495252,6.200397203403397
180228,Elvis Presley,1950,Pop/Rock,166,11.0,0.06740885332957161,0.11761409011306756,0.507570724847852,0.5068475018328573,79.59724189361833,6.174126912492893
37658,Steve Reich,1960,Classical,24,2.0,0.07896323735461927,0.014085438483348117,0.5209048329457122,0.5122608960266212,32.56688896852472,6.14484407711957
328014,Peter Tosh,1960,Reggae,35,2.5,0.1436342635058802,0.28267323132220384,0.47169002509089514,0.5210665366977019,39.32825479118438,6.113424401019514
815039,John Lee Hooker,1940,Blues,62,3.0,0.3491862149518071,0.034459273455748146,0.4759593373454304,0.5129523044714346,42.81947929796195,6.035699243129846
266160,Pete Seeger,1930,Folk,47,2.0,0.371100570280629,0.0020412820368549793,0.4765636581726051,0.5168261363513333,34.35118490490283,5.982629571575328
295276,Jimmy Cliff,1960,Reggae,35,2.5,0.45232037925405255,0.010309643601367866,0.46190922334255746,0.5196430062283149,39.32825479118438,5.97030325687109
46861,Ray Charles,1940,R&B,113,5.0,0.4892022202643494,0.017573630212364688,0.454738624121308,0.507750091993834,57.807575995068845,5.969137881609122
678009,Henry Mancini,1940,Easy Listening,19,1.0,0.22136773536718277,0.0729373852616993,0.4910641283995054,0.51217900070459,23.704038154555715,5.961867456497947
138833,Fela Kuti,1960,International,23,2.0,0.04971475156552646,0.08309759972165709,0.5152132553517563,0.5117342029646853,31.881193459094472,5.94362014278161
41874,The Beach Boys,1960,Pop/Rock,186,8.0,0.02146033616348715,1.0,0.3634091788223902,0.5076717260646335,90.66238190359707,5.913723301321731
411761,Nina Simone,1950,Vocal,52,4.0,0.21020454818965903,0.011976620511246469,0.5011888454129039,0.5141012463785108,44.54978856032077,5.739389579962826
792507,Frank Sinatra,1930,Vocal,71,3.0,0.4602366048579801,0.008099367181828854,0.460843737580968,0.5096588933939351,42.220363446818624,5.725252398006704
583959,Willie Nelson,1950,Country,66,5.0,0.24827538033461274,0.08432072644493718,0.48531116690612364,0.5164892409362922,50.18985524424176,5.626165515693004
927555,Aretha Franklin,1950,R&B,95,8.0,0.25133403583235964,0.0013869634413626666,0.4961216720778492,0.5132303945359435,60.21515075337421,5.420774626440023
170815,Fred Neil,1960,Folk,37,3.0,0.504784600409224,0.06587949475617855,0.44606239927151375,0.5129606950538925,40.43630975181013,5.341836515375231
840402,The Velvet Underground,1960,Pop/Rock,181,9.0,0.16112320587272702,1.0,0.3491143015717322,0.5122760239534343,89.43550016002392,5.331634329198294
744548,Spike Jones,1930,Comedy/Spoken,20,1.0,0.4298131946103268,0.04715533973562064,0.46101812415347926,0.5096270471682403,22.408242256117756,5.264756134660172
378288,Massive Attack,1980,Electronic,32,3.0,0.3960910687204961,0.0019569496605681552,0.4724171168599533,0.5130504826605363,36.92770648681056,5.1674636844616275
361393,Prince,1970,R&B,90,9.0,0.2596320294699797,0.00396630736285266,0.49445396565198546,0.5078578262532132,61.38739414272107,5.1383769091095965
120521,Chuck Berry,1950,Pop/Rock,159,12.0,0.22032322250983372,0.4327163207724138,0.4375128200976567,0.5106630135538175,77.90091118040186,5.024317798249092
790988,Toots & the Maytals,1960,Reggae,33,4.0,0.21708745409149352,0.0004593477585362639,0.5016689922173119,0.5163757737538794,38.18806231659704,4.946303311132952
821571,Smokey Robinson,1950,R&B,84,10.0,0.09836479199870585,0.0002835270844332386,0.5199516568496679,0.5115654009293449,56.621793083687535,4.7626399287402235
69153,Joan Baez,1950,Folk,35,4.0,0.25167988761759963,0.00040832995327809256,0.49619723598350923,0.5211491290742976,36.54921027425402,4.725680532474734
931086,Astrud Gilberto,1960,Latin,21,3.0,0.05899566279949581,0.05889151782819174,0.5174111885938988,0.5182908436262276,30.46353516833183,4.716599763217036
81083,Bill Monroe,1940,Country,59,6.0,0.03621631046552501,0.06773104670558583,0.5194085945909608,0.522826566332284,41.77067976030766,4.630871141299274
607448,Al Green,1960,R&B,78,11.0,0.1749348986246826,0.008286566862435105,0.5071776848558949,0.5127160362905739,58.710794029179226,4.603187333124745
317093,Nat King Cole,1930,Jazz,65,4.0,0.5393016611979589,0.009678877925977575,0.4471008968165945,0.5093160653464673,40.397033223725714,4.599518734783101
771438,Black Sabbath,1960,Pop/Rock,171,10.0,0.38361757263470986,1.0,0.3246976708510733,0.5142844754326604,86.92980548553844,4.590408084335115
617196,Brian Eno,1970,Pop/Rock,135,19.0,0.061950238648801365,0.07063325150718278,0.5152736405160252,0.5093288319877166,75.1838961443917,4.526726073472213
744796,Townes Van Zandt,1960,Folk,30,5.0,0.027453716501801666,0.0022271751746901214,0.5301577419674763,0.5152397942799614,36.41088877465465,4.447959086662553
327765,John Barry,1950,Stage & Screen,17,2.0,0.35141232426785507,0.015818542471591313,0.47803057680441724,0.5146829675403344,25.472316131393544,4.431481200882738
162677,Dizzy Gillespie,1930,Jazz,61,5.0,0.16387628851848385,0.14938088481771342,0.48883999883754303,0.5145397889440647,39.134312681801724,4.4020848260874
346336,Pink Floyd,1960,Pop/Rock,142,17.0,0.03271979142897373,0.5171360802738776,0.44809578147016377,0.5098200500002844,79.21634945581175,4.389126831407818
76881,Jimmy Reed,1940,Blues,55,4.0,0.6317444932477115,0.13787130651274238,0.4155614598309074,0.5157861728606131,40.32987554354243,4.322170002106804
425105,The Skatalites,1960,Reggae,29,5.0,0.12886882714292686,0.005379609575869741,0.5146358388498753,0.5214107610260643,35.79889747811045,4.296003893724857
24944,Amy Grant,1970,Religious,16,2.5,0.10530336626907584,0.0,0.5189481030282042,0.5052128714721158,25.883198015130407,4.291867106130742
631774,The Byrds,1960,Pop/Rock,158,13.0,0.09197570681726616,1.0,0.3562978509757667,0.5102926018400498,83.56014715459418,4.213664903668015
204901,Sarah Vaughan,1940,Vocal,45,5.5,0.08945086432963267,0.01224755061641318,0.5196049880606607,0.5200875239819432,36.479745005362034,4.203588513365203
260038,Dinah Washington,1940,Vocal,45,5.5,0.07576963940732104,0.01224755061641318,0.5216384625667633,0.5176431037133398,36.479745005362034,4.200205003343715
59156,B.B. King,1940,Blues,54,5.0,0.5162664671309174,0.0006863419059861403,0.45217062184709284,0.5192685082117543,39.96155846294641,4.196157125060559
496525,Moondog,1950,Avant-Garde,16,2.0,0.41849410839291784,0.03226926056878557,0.4648114131285131,0.5097941183596755,24.7117764562024,4.140574209856975
33161,Sly & the Family Stone,1960,R&B,67,13.0,0.05818834089103335,0.019187278771888056,0.5232452472523591,0.5130802849102754,54.413674455090856,4.051604056824391
31263,Andra̩ Crouch,1960,Religious,16,2.5,0.04247475919884931,0.4133392865922339,0.4643584781843472,0.510992834665868,26.590753494253317,3.9905139120250026
270491,Joni Mitchell,1960,Pop/Rock,116,21.5,0.1253426755975413,0.11216665972489925,0.49995794049602976,0.509247117104779,71.5977949562209,3.9313568516476125
607283,Tito Puente,1940,Latin,21,3.0,0.06920116142955941,0.001135074267269557,0.5241823917105993,0.5196222603425865,24.920410068313686,3.918904974740668
387815,Neu!,1970,Electronic,29,4.0,0.15774704892338784,0.49579423608173284,0.4357518688133232,0.5129943966575077,34.846321761793476,3.8947431895749793
577627,The Who,1960,Pop/Rock,149,15.0,0.06665998241270897,1.0,0.3588762055409313,0.5114786363932329,81.1453778479671,3.8458321031672327
144458,Curtis Mayfield,1950,R&B,73,12.0,0.2939944721979538,9.38350382785301e-05,0.4894444721553902,0.5092031583964329,52.78437764881072,3.797600702305853
14651,Patsy Cline,1950,Country,50,9.0,0.13372494024625578,0.1576294201110078,0.4920498821245597,0.5292126236447842,43.68466176836697,3.791814212206493
287604,Louis Jordan,1930,Jazz,53,6.0,0.206386311325601,0.06877859173601353,0.4939534588772884,0.5093973079112897,36.47797555612814,3.747121533337831
490416,Thelonious Monk,1940,Jazz,51,7.5,0.025457789443942017,0.1644443042055571,0.506422288249335,0.5147791233082663,38.83565417341477,3.696866183449905
484396,Ornette Coleman,1950,Jazz,45,9.0,0.043870475131144004,0.043573033097246805,0.5218271256980166,0.5120724397187172,41.44290900063557,3.691365345007164
176936,Elmore James,1930,Blues,51,6.0,0.31526701706507815,0.03359101118129694,0.48157903760904364,0.5226262773902014,35.78309333431916,3.6767243606226914
942529,Buddy Guy,1950,Blues,40,8.0,0.16735766348565734,0.065339161821058,0.5003976601111204,0.5300008645856131,39.07274931526189,3.6637077721805102
379125,Neil Young,1960,Pop/Rock,148,16.0,0.3940475500684977,0.8567300734874288,0.3466434329795355,0.5067819547595928,80.87261950362026,3.551776573629729
493848,Aphex Twin,1990,Electronic,24,6.0,0.0034843346580467616,0.014085438483348117,0.5319161818045542,0.5123553092607702,31.427428400900755,3.4966137727912185
849672,Philip Glass,1960,Classical,13,3.0,0.20064924498460956,0.08004270767353641,0.49325548572365774,0.5078696158637845,23.968581294188393,3.466616953535926
667669,Daft Punk,1990,Electronic,26,5.0,0.4104762252998769,0.0273624498446232,0.4667753448399385,0.5045249211050955,32.7107045764057,3.445049196986417
93322,King Tubby,1960,Reggae,26,6.0,0.3045281059750262,0.0029673677599072537,0.48736039169440143,0.5106005754714622,33.89669273708329,3.4436042257761876
186927,Harold Budd,1960,Avant-Garde,12,3.0,0.14694666622552977,0.014085438483348117,0.5106753728099265,0.5060488665337958,23.0282680317932,3.435880252622957
175286,Dolly Parton,1950,Country,49,11.0,0.12241996920441187,0.12443896959185785,0.49859270531545585,0.5238902351982655,43.2456087983542,3.4059000325044027
404463,Ravi Shankar,1930,International,21,3.0,0.20845491298840088,0.001135074267269557,0.5029338435355003,0.5053859894051996,22.961615515013406,3.3695807809058036
3829,T-Bone Walker,1930,Blues,48,7.0,0.3174710023188698,0.0,0.4856443408322875,0.5278212124830237,34.71469963029015,3.3633306432869974
234325,Loretta Lynn,1960,Country,47,12.5,0.12201721039370611,0.166293315522873,0.4924611767556236,0.5256417040152763,45.57425538025197,3.336770890612696
75747,The Clash,1970,Pop/Rock,136,18.0,0.08364333028087295,0.9771900873584808,0.36122268422220327,0.509597265419479,75.46184125549038,3.2741098735663794
418740,Sex Pistols,1970,Pop/Rock,153,14.0,0.618715652721187,1.0,0.2970914172476311,0.5139783400811178,80.03936950887002,3.266439089105509
3595,Andrew Lloyd Webber,1960,Stage & Screen,14,4.0,0.1572563098268976,0.0,0.511041202153482,0.507926200090819,24.87337230791448,3.228205746745174
675495,Mannheim Steamroller,1970,New Age,9,2.5,0.11778303565638348,0.006211259999278525,0.5161991732610585,0.5089613951890594,19.412398511347806,3.2256061675089716
200791,Waylon Jennings,1950,Country,50,9.0,0.4810689471605805,0.2634775028479371,0.42393018957082473,0.5199429457135719,43.68466176836697,3.209650602958996
391398,Ramblin' Jack Elliott,1950,Folk,29,6.0,0.4503782664879869,0.03001513407926118,0.45975852841047066,0.5130088585203091,33.26924722342904,3.2034799311645457
806542,Etta James,1950,Blues,37,9.5,0.22554424357514744,0.0003653635529765262,0.5003487073312288,0.5177810754161912,37.57896697122342,3.158653521956565
569685,The Temptations,1960,R&B,55,15.0,0.31203679443139015,0.008165487255979792,0.4854590331668357,0.5098792097051219,49.30057645870379,3.15083933454131
617844,Albert King,1950,Blues,36,11.0,0.03255138891373513,0.006211259999278525,0.5288466699031749,0.531812164172331,37.0676646843036,3.1433078988500003
639005,George Carlin,1960,Comedy/Spoken,12,2.0,0.17639242513962566,1.0,0.3475007955307292,0.5429034404368615,23.0282680317932,3.072024499112924
781094,The Clancy Brothers,1950,International,15,4.5,0.07930251508831927,0.0022271751746901214,0.52252821341942,0.516110959694871,23.92707466751811,3.041838652779416
594665,Diana Ross,1960,R&B,52,17.0,0.015164908802265228,0.2023628682701429,0.5019791806428574,0.5160903582163047,47.937162588376786,3.0120301490093464
764702,Bill Evans,1950,Jazz,37,11.0,0.06699308234352364,0.08977482667435274,0.511742536181294,0.5169697404656334,37.57896697122342,2.9975410234402546
200775,Ernest Tubb,1930,Country,52,7.0,0.2456365881468343,0.5283037809494026,0.418813166204065,0.5230516571973997,36.13220495102727,2.991647041122979
921306,808 State,1980,Electronic,22,7.0,0.23993170734761235,0.01680830539949242,0.4958598779552552,0.5175707376212584,30.618836696280948,2.970081385397795
945269,George Winston,1970,New Age,9,2.5,0.23528394296781732,0.1845487319686447,0.47307128343808164,0.509568786451861,19.412398511347806,2.959638018886497
403120,The Mills Brothers,1930,Vocal,35,7.0,0.15526426741460336,0.0036870302263575724,0.5108399784171215,0.5148546669473313,29.643318163888257,2.9467773769332246
490004,Ramones,1970,Pop/Rock,127,20.0,0.1349016328914747,1.0,0.3518623737908863,0.512957780651763,72.92220697226223,2.9430609486293506
208774,Janet Jackson,1970,R&B,59,14.0,0.6560184676338656,0.03341008034450395,0.4239109731401375,0.5209208482198406,49.703154093790026,2.9333665087531644
186312,Celia Cruz,1940,Latin,21,3.0,0.776637945449492,0.1014704219983451,0.3948423603752902,0.5114201444118444,24.920410068313686,2.9053344049503096
259529,Lester Young,1930,Jazz,51,7.5,0.27776169544376633,0.43946747266519304,0.42847895538277764,0.5160191726383401,35.78309333431916,2.8889670208545404
154533,Ewan MacColl,1940,Folk,28,7.0,0.1077998739944176,0.0,0.5185720109812765,0.5119179512846964,28.775610922513536,2.8872538198420856
819344,Desmond Dekker,1960,Reggae,22,8.0,0.21708745409149352,0.004149401407347625,0.5011705402970578,0.5198630176421547,31.180422313756424,2.8721787018156992
249175,Les Baxter,1940,Easy Listening,8,2.0,0.14384103622589045,0.0,0.5130989665339755,0.5110107509350482,15.381211023879384,2.851718872636585
760240,Bernard Herrmann,1930,Stage & Screen,16,3.0,0.43462873867731067,0.07577494906360052,0.4565268516998913,0.5387564187702307,20.042541176385022,2.8461051504676136
129775,Parliament,1960,R&B,48,19.0,0.06282860707022649,0.0,0.5252860130814864,0.5105957775693895,46.0565360635864,2.8339196123884713
466759,Michael W. Smith,1980,Religious,15,4.0,0.31903757546480327,0.3858547515315237,0.4308299820086018,0.518039896225505,25.282672299694987,2.8213833977512754
744969,Alvin & the Chipmunks,1950,Children's,3,1.0,0.05889151782819174,0.05889151782819174,0.5174263138511626,0.5046294973287931,10.700513091856733,2.7939957857848685
848784,Roy Acuff,1930,Country,50,9.0,0.17261250529167613,0.36532069249376287,0.45474136485431915,0.5175571225521614,35.43054194508113,2.7795807238848655
756656,Bert Jansch,1960,Folk,26,8.5,0.2989098920120114,0.17120348607051364,0.46529398507653713,0.5091192037383366,33.89669273708329,2.7541956047567533
959770,Willie Dixon,1940,Blues,37,9.5,0.19159385828538197,0.06587949475617855,0.49662877234321856,0.5156406648471477,33.07854505710805,2.7482968055471506
488378,Os Mutantes,1960,International,15,4.5,0.5489952266427405,0.05889151782819174,0.43941898073802843,0.5077230305721091,25.746386361587444,2.7077944972331536
67406,The Chieftains,1960,International,14,6.5,0.026444273885760657,0.04257890417015334,0.5244868199116136,0.5256174442341747,24.87337230791448,2.6895668385625373
797056,Elis Regina,1960,International,14,6.5,0.1014704219983451,0.0,0.5195247588047763,0.5205763306045615,24.87337230791448,2.6385702378101237
538677,Buddy Holly,1950,Pop/Rock,97,27.0,0.17136938284179537,0.45544251341749836,0.4405202175421739,0.5108887620847263,60.84569308672757,2.6353612455716187
108826,Jackie Wilson,1950,R&B,54,16.0,0.4753994305146405,0.09074942502124558,0.4478266749081455,0.5129566383351122,45.39843221656396,2.607182769791666
591104,Mongo Santamaria,1950,Latin,14,6.0,0.1148896679417972,0.010309643601367866,0.5160635246391938,0.5145130680554427,23.115750229414022,2.5057165533390537
82584,Billy Eckstine,1930,Vocal,33,9.0,0.15782786918323702,0.011612226515685359,0.509353298927468,0.5108212267743476,28.78390834589044,2.496413758397194
159699,Emmylou Harris,1960,Country,39,17.0,0.3984311422146469,0.0273624498446232,0.468777605251958,0.52592968466888,41.514800586879296,2.48240727686503
43444,Steve Martin,1960,Comedy/Spoken,10,4.0,0.048727503392693716,0.5108256237659907,0.4471864891423374,0.5275858328221137,21.021836435480385,2.479833118151626
579458,Luciano Pavarotti,1960,Classical,8,4.0,0.17328679513998632,0.0,0.508567849732288,0.5161322771294986,18.802502112646405,2.467718241782887
562304,The Stooges,1960,Pop/Rock,116,21.5,0.5098989966497502,1.0,0.3100651129312981,0.5148546138936134,71.5977949562209,2.4650057153376483
67631,The Chemical Brothers,1990,Electronic,19,8.0,0.0013869634413626666,0.31569129315254973,0.4857530834413746,0.5113798820026876,27.962759358044057,2.4558070198795448
32071,Shirley Caesar,1950,Religious,14,5.0,0.35688323388134047,0.1014704219983451,0.4657991817174688,0.5089447084824583,23.115750229414022,2.4507122160948054
178014,U-Roy,1960,Reggae,24,7.0,0.03425324465258961,0.9171595418234255,0.37712662401551383,0.525991787331051,32.56688896852472,2.441706223544209
256349,Peggy Lee,1940,Vocal,28,10.5,0.0334869931274347,0.0025575503333852,0.5292318337711224,0.5149899050381569,28.775610922513536,2.420329970712012
949820,DJ Shadow,1990,Electronic,18,9.0,0.006211259999278525,0.05889151782819174,0.5249879205170142,0.5078008913017114,27.21695137079661,2.4185829794647566
160848,Gregory Isaacs,1970,Reggae,20,9.0,0.16735766348565714,0.22314355131420976,0.4773871845771376,0.5243414400946834,28.93829511845961,2.4145523476410857
941579,Buck Owens,1940,Country,42,14.5,0.21227178102109803,0.001135074267269557,0.5023348017059107,0.5141046775402052,35.24278189850825,2.390182176121023
934721,Tom Paxton,1960,Folk,24,11.0,0.37601934919406854,0.0034843346580467616,0.4755628871414827,0.5107649324750573,32.56688896852472,2.3851129928963037
824022,Little Richard,1950,Pop/Rock,88,32.0,0.32831995201489844,0.21475613394549928,0.45458474695751044,0.5085884843906191,57.954252871702664,2.368599886789766
187581,Funkadelic,1960,R&B,44,23.0,0.17994878051070923,0.026517348328043283,0.5038937350825949,0.5110110134603558,44.09577611663501,2.3675670761853937
820434,Whitney Houston,1980,R&B,45,22.0,0.26525024343299436,0.00024697456664173056,0.49405071349149254,0.5131762478610761,43.79087297418599,2.3670658531409394
928942,Art Blakey,1940,Jazz,36,12.5,0.13785475518281098,0.11003094238840078,0.49842233143261233,0.5144391268672942,32.62847585353917,2.3663188630001293
120487,Jack Kerouac,1950,Comedy/Spoken,10,4.0,0.20539537980793893,0.22314355131420976,0.4718426586989653,0.5051531966120656,19.536374657630944,2.3282750678071773
957296,Herbie Hancock,1960,Jazz,31,17.5,0.14997981244311043,0.026167209447980566,0.5085327092193292,0.5138798331628618,37.01276242152537,2.3121336908225314
766893,The Isley Brothers,1950,R&B,46,21.0,0.188400965990733,0.10476575646514127,0.4916182432890441,0.5133926589569447,41.900855598797655,2.30776131380204
175087,Elmer Bernstein,1950,Stage & Screen,12,5.0,0.25256190056583877,0.29389333245105953,0.45436358803933014,0.5299358564908985,21.401026183713466,2.3044984605990595
310383,P̩rez Prado,1940,Latin,16,5.0,0.15088375546756452,0.4133392865922339,0.4500643082713192,0.5245706027447615,21.752317235692782,2.296672383334958
446509,Metallica,1980,Pop/Rock,112,23.0,0.5191066290658389,1.0,0.30897940455166356,0.5153701433110076,69.08541287649734,2.2938828078795237
311074,Martin Denny,1950,Easy Listening,7,3.5,0.11167592062840881,0.010309643601367866,0.5165476809931564,0.5081218531695955,16.345303739433145,2.293175338802351
12654,Spinal Tap,1980,Comedy/Spoken,10,4.0,0.20539537980793893,0.5108256237659907,0.4270072158175319,0.5179521656288842,20.643215489417084,2.2828228854048387
888730,Odetta,1940,Folk,25,10.0,0.16775798382740076,0.0008006406834869077,0.5093129481003802,0.5209522181578647,27.19039654461598,2.2813827328920677
6334,Tony Bennett,1940,Vocal,28,10.5,0.199731069025747,0.0682255513639286,0.49505321092746635,0.5177126035197833,28.775610922513536,2.2759909074761677
751592,Sly & Robbie,1970,Reggae,18,11.0,0.009390292322232076,0.0,0.5330940083321852,0.5156565724813733,27.453277252939344,2.275423360317239
121590,Jacques Brel,1950,Vocal,25,13.0,0.04082199452025516,0.10758769083251637,0.5128569709808313,0.5166960585498569,30.889720570253,2.270250161370375
814036,Davy Graham,1960,Folk,26,8.5,0.8832704505236737,0.04973039676531896,0.3816062774953692,0.5105304516896452,33.89669273708329,2.265087720709356
551815,Gil Evans,1930,Jazz,36,12.5,0.048686019198127914,0.006211259999278525,0.5264883473279839,0.5051909826349603,30.063811764577533,2.2616916287597606
852855,Roxy Music,1970,Pop/Rock,103,26.0,0.4558962705596233,0.8443791121173543,0.340951625815375,0.5115865524408615,65.67144250334216,2.246475919672907
357406,Nirvana,1980,Pop/Rock,110,24.0,0.4976088653049315,0.9824664576164921,0.31424141770476044,0.509602263123811,68.46580024484928,2.238014218028827
334193,New Order,1980,Pop/Rock,74,43.5,0.004388490524892173,0.13503183044476874,0.5138363816485836,0.5096517776383879,56.15561733695543,2.229702760862543
94205,Chet Atkins,1940,Country,42,14.5,0.4118987050755409,0.010309643601367866,0.4687127184213487,0.5131388877812912,35.24278189850825,2.226013776654141
475362,Arthur Russell,1970,Avant-Garde,7,4.0,0.15415067982725839,0.010309643601367866,0.510096900933547,0.508781487092578,17.12012627076892,2.2215748654357315
378624,Quincy Jones,1950,Jazz,31,17.5,0.029966321168301183,0.0005205622542052285,0.5300355121929095,0.5062950386597218,34.39733707376642,2.206553377505922
825208,Lightnin' Hopkins,1930,Blues,35,12.0,0.20400743600148172,0.010309643601367866,0.5023844403201264,0.5090896615375651,29.643318163888257,2.1886012857927892
192382,Deep Purple,1960,Pop/Rock,95,28.0,0.21206856332368051,1.0,0.3436934987210056,0.5178664829603612,64.79365144549935,2.1794281725715305
262255,Mariah Carey,1980,R&B,42,24.0,0.34680122253459755,0.0,0.48083984421531856,0.5183314640211372,42.30600255423029,2.1523078546481518
639397,Caetano Veloso,1960,Latin,13,9.0,0.10948846658763225,0.0029673677599072537,0.5179034803926346,0.5163609097623174,23.968581294188393,2.136600181460179
190946,Lefty Frizzell,1950,Country,36,19.0,0.137854755182811,0.233768768375271,0.48001584877488135,0.521950820541472,37.0676646843036,2.1306081634941796
190021,John Holt,1960,Reggae,19,10.0,0.4170575701795908,0.20411951749544477,0.4422211561046918,0.5228159269782068,28.976601828512816,2.118535657718158
805930,Charlie Christian,1930,Jazz,35,14.0,0.12821087125454522,0.010309643601367866,0.514049774119166,0.5184868366044453,29.643318163888257,2.111571079172346
118544,The Drifters,1950,R&B,47,20.0,0.6163078835335605,0.0020412820368549793,0.43456798811353003,0.5085765542008835,42.353850986511546,2.0931096157980424
